452,42,3,180,2
452,43,3,180,2
452,44,9,540,2
452,45,9,540,2
452,47,0,0,0
453,446,0,0,0
453,448,2,120,2
453,449,2,120,2
453,450,2,120,2
453,451,2,120,2
454,42,3,180,2
454,43,3,180,2
454,44,9,540,2
454,45,9,540,2
454,46,0,0,0
455,458,0,0,0
456,558,3,180,2
456,559,3,180,2
456,561,3,180,2
456,562,3,180,2
456,563,0,0,0
457,454,0,0,0
457,456,3,180,2
458,459,0,0,0
459,220,8,480,2
459,221,8,480,2
459,223,0,0,0
460,457,0,0,0
461,220,8,480,2
461,221,8,480,2
461,222,0,0,0
462,464,0,0,0
462,465,2,120,2
462,466,2,120,2
462,467,2,120,2
462,468,2,120,2
463,461,0,0,0
464,470,0,0,0
465,548,0,0,0
466,549,0,0,0
467,550,0,0,0
468,551,0,0,0
469,463,0,0,0
469,465,2,120,2
469,466,2,120,2
469,467,2,120,2
469,468,2,120,2
470,472,0,0,0
471,469,0,0,0
472,474,0,0,0
473,471,0,0,0
474,476,0,0,0
475,473,0,0,0
476,478,0,0,0
477,475,0,0,0
478,480,0,0,0
479,477,0,0,0
480,482,0,0,0
481,479,0,0,0
483,481,0,0,0
484,125,3,180,2
484,126,3,180,2
484,127,4,240,2
484,128,4,240,2
484,129,3,180,2
484,130,3,180,2
484,132,0,0,0
485,125,3,180,2
485,126,3,180,2
485,127,4,240,2
485,128,4,240,2
485,129,3,180,2
485,130,3,180,2
485,131,0,0,0
486,487,0,0,0
487,442,5,300,2
487,443,5,300,2
487,445,0,0,0
488,485,0,0,0
489,442,5,300,2
489,443,5,300,2
489,444,0,0,0
490,492,0,0,0
491,489,0,0,0
492,493,0,0,0
493,387,0,0,0
493,388,4,240,2
493,389,4,240,2
494,491,0,0,0
495,172,10,600,2
495,173,0,0,0
495,174,10,600,2
495,175,10,600,2
495,176,10,600,2
496,498,0,0,0
497,495,0,0,0
498,500,0,0,0
499,497,0,0,0
500,502,0,0,0
501,499,0,0,0
502,504,0,0,0
503,501,0,0,0
504,506,0,0,0
505,503,0,0,0
506,508,0,0,0
507,505,0,0,0
508,510,0,0,0
509,507,0,0,0
510,512,0,0,0
511,509,0,0,0
512,514,0,0,0
513,511,0,0,0
514,516,0,0,0
515,513,0,0,0
516,518,0,0,0
517,515,0,0,0
518,520,0,0,0
519,517,0,0,0
520,522,0,0,0
521,519,0,0,0
523,521,0,0,0
524,528,0,0,0
525,529,0,0,0
528,532,0,0,0
529,533,0,0,0
530,526,0,0,0
531,527,0,0,0
532,536,0,0,0
533,537,0,0,0
534,530,0,0,0
535,531,0,0,0
536,540,0,0,0
537,541,0,0,0
538,534,0,0,0
539,535,0,0,0
540,544,0,0,0
541,545,0,0,0
542,538,0,0,0
543,539,0,0,0
544,546,0,0,0
545,547,0,0,0
546,463,2,120,2
546,464,2,120,2
546,467,0,0,0
547,463,2,120,2
547,464,2,120,2
547,468,0,0,0
548,542,0,0,0
549,543,0,0,0
550,283,3,180,2
550,284,3,180,2
550,287,0,0,0
551,283,3,180,2
551,284,3,180,2
551,288,0,0,0
552,463,2,120,2
552,464,2,120,2
552,465,0,0,0
553,463,2,120,2
553,464,2,120,2
553,466,0,0,0
554,283,3,180,2
554,284,3,180,2
554,285,0,0,0
555,283,3,180,2
555,284,3,180,2
555,286,0,0,0
556,558,0,0,0
556,560,3,180,2
556,563,3,180,2
557,559,0,0,0
557,560,3,180,2
557,563,3,180,2
558,115,5,300,2
558,116,5,300,2
558,119,0,0,0
559,115,5,300,2
559,116,5,300,2
559,120,0,0,0
560,454,3,180,2
560,455,3,180,2
561,554,0,0,0
562,555,0,0,0
563,710,0,0,0
564,115,5,300,2
564,116,5,300,2
564,117,0,0,0
565,115,5,300,2
565,116,5,300,2
565,118,0,0,0
566,446,2,120,2
566,447,2,120,2
566,450,0,0,0
567,446,2,120,2
567,447,2,120,2
567,451,0,0,0
568,34,10,600,2
568,35,10,600,2
568,38,0,0,0
569,34,10,600,2
569,35,10,600,2
569,39,0,0,0
570,446,2,120,2
570,447,2,120,2
570,448,0,0,0
571,446,2,120,2
571,447,2,120,2
571,449,0,0,0
572,34,10,600,2
572,35,10,600,2
572,36,0,0,0
573,34,10,600,2
573,35,10,600,2
573,37,0,0,0
574,576,3,180,2
574,577,3,180,2
574,578,3,180,2
574,579,3,180,2
574,580,0,0,0
575,576,3,180,2
575,577,3,180,2
575,578,3,180,2
575,579,3,180,2
575,581,0,0,0
576,20,3,180,2
576,21,3,180,2
576,22,3,180,2
576,23,3,180,2
576,26,0,0,0
577,20,3,180,2
577,21,3,180,2
577,22,3,180,2
577,23,3,180,2
577,27,0,0,0
578,103,6,360,2
578,104,6,360,2
578,107,0,0,0
579,103,6,360,2
579,104,6,360,2
579,108,0,0,0
580,178,4,240,2
580,179,4,240,2
580,180,4,240,2
580,181,4,240,2
580,184,0,0,0
581,178,4,240,2
581,179,4,240,2
581,180,4,240,2
581,181,4,240,2
581,185,0,0,0
582,572,0,0,0
583,573,0,0,0
584,178,4,240,2
584,179,4,240,2
584,180,4,240,2
584,181,4,240,2
584,182,0,0,0
585,178,4,240,2
585,179,4,240,2
585,180,4,240,2
585,181,4,240,2
585,183,0,0,0
586,590,0,0,0
587,591,0,0,0
588,584,0,0,0
589,585,0,0,0
590,594,0,0,0
591,595,0,0,0
592,588,0,0,0
593,589,0,0,0
594,598,0,0,0
594,599,0,0,1
595,598,0,0,1
595,599,0,0,0
596,592,0,0,0
597,593,0,0,0
598,601,0,0,0
599,606,0,0,0
600,596,0,0,0
600,597,0,0,1
600,599,0,0,1
601,603,0,0,0
602,600,0,0,0
604,602,0,0,0
605,596,0,0,1
605,597,0,0,0
605,598,0,0,1
606,607,0,0,0
607,85,5,300,2
607,86,0,0,0
607,87,5,300,2
608,605,0,0,0
609,615,0,0,0
610,616,0,0,0
611,745,0,0,0
612,748,0,0,0
613,611,3,180,2
613,612,3,180,2
614,611,3,180,2
614,612,3,180,2
615,619,0,0,0
616,620,0,0,0
617,613,0,0,0
618,614,0,0,0
619,623,0,0,0
620,624,0,0,0
621,617,0,0,0
622,618,0,0,0
623,625,0,0,0
624,626,0,0,0
625,361,3,180,2
625,362,3,180,2
625,363,3,180,2
625,366,0,0,0
626,361,3,180,2
626,362,3,180,2
626,363,3,180,2
626,367,0,0,0
627,621,0,0,0
628,622,0,0,0
629,361,3,180,2
629,362,3,180,2
629,363,3,180,2
629,364,0,0,0
630,361,3,180,2
630,362,3,180,2
630,363,3,180,2
630,365,0,0,0
631,635,0,0,0
632,636,0,0,0
633,629,0,0,0
634,630,0,0,0
635,639,0,0,0
636,640,0,0,0
637,633,0,0,0
638,634,0,0,0
639,641,0,0,0
640,642,0,0,0
641,20,3,180,2
641,21,3,180,2
641,22,3,180,2
641,23,3,180,2
641,24,0,0,0
642,20,3,180,2
642,21,3,180,2
642,22,3,180,2
642,23,3,180,2
642,25,0,0,0
643,637,0,0,0
644,638,0,0,0
645,103,6,360,2
645,104,6,360,2
645,105,0,0,0
646,103,6,360,2
646,104,6,360,2
646,106,0,0,0
647,190,6,360,2
647,191,6,360,2
647,192,6,360,2
647,193,6,360,2
647,195,0,0,0
648,196,5,300,2
648,197,5,300,2
648,198,5,300,2
648,199,5,300,2
648,202,0,0,0
649,196,5,300,2
649,197,5,300,2
649,198,5,300,2
649,199,5,300,2
649,203,0,0,0
650,743,0,0,0
651,196,5,300,2
651,197,5,300,2
651,198,5,300,2
651,199,5,300,2
651,200,0,0,0
652,196,5,300,2
652,197,5,300,2
652,198,5,300,2
652,199,5,300,2
652,201,0,0,0
653,657,0,0,0
654,658,0,0,0
655,651,0,0,0
656,652,0,0,0
657,661,0,0,0
658,662,0,0,0
659,655,0,0,0
660,656,0,0,0
661,665,0,0,0
662,666,0,0,0
663,659,0,0,0
664,660,0,0,0
665,669,0,0,0
666,670,0,0,0
667,663,0,0,0
668,664,0,0,0
669,673,0,0,0
670,674,0,0,0
671,667,0,0,0
672,668,0,0,0
673,677,0,0,0
674,678,0,0,0
675,671,0,0,0
676,672,0,0,0
677,681,0,0,0
678,682,0,0,0
679,675,0,0,0
680,676,0,0,0
681,685,0,0,0
682,686,0,0,0
683,679,0,0,0
684,680,0,0,0
685,689,0,0,0
685,690,0,0,1
686,689,0,0,1
686,690,0,0,0
687,683,0,0,0
688,684,0,0,0
689,692,0,0,0
690,697,0,0,0
691,687,0,0,0
691,688,0,0,1
691,690,0,0,1
692,694,0,0,0
693,691,0,0,0
695,693,0,0,0
696,687,0,0,1
696,688,0,0,0
696,689,0,0,1
697,699,0,0,0
698,696,0,0,0
699,701,0,0,0
700,698,0,0,0
701,703,0,0,0
702,700,0,0,0
703,705,0,0,0
704,702,0,0,0
705,707,0,0,0
706,704,0,0,0
708,706,0,0,0
709,558,3,180,2
709,559,3,180,2
709,560,0,0,0
709,561,3,180,2
709,562,3,180,2
710,711,0,0,0
711,277,3,180,2
711,278,3,180,2
711,280,0,0,0
712,709,0,0,0
713,277,3,180,2
713,278,3,180,2
713,279,0,0,0
714,716,0,0,0
715,713,0,0,0
716,718,0,0,0
717,715,0,0,0
718,720,0,0,0
719,717,0,0,0
720,722,0,0,0
721,719,0,0,0
722,723,0,0,0
723,321,3,180,2
723,322,3,180,2
723,324,0,0,0
724,721,0,0,0
725,321,3,180,2
725,322,3,180,2
725,323,0,0,0
726,728,0,0,0
727,725,0,0,0
728,730,0,0,0
729,727,0,0,0
731,729,0,0,0
732,734,0,0,0
734,736,0,0,0
735,733,0,0,0
736,738,0,0,0
737,735,0,0,0
738,740,0,0,0
739,737,0,0,0
740,741,0,0,0
741,190,6,360,2
741,191,6,360,2
741,192,6,360,2
741,193,6,360,2
741,194,0,0,0
742,739,0,0,0
743,393,3,180,2
743,394,3,180,2
744,645,3,180,2
744,646,3,180,2
744,647,0,0,0
744,648,3,180,2
744,649,3,180,2
745,137,3,180,2
745,138,3,180,2
745,139,10,600,2
745,140,3,180,2
745,141,3,180,2
746,609,3,180,2
746,610,3,180,2
746,612,0,0,0
747,609,3,180,2
747,610,3,180,2
747,611,0,0,0
748,750,0,0,0
749,747,0,0,0
750,752,0,0,0
751,749,0,0,0
752,754,0,0,0
753,751,0,0,0
754,756,0,0,0
755,753,0,0,0
756,758,0,0,0
757,755,0,0,0
758,760,0,0,0
759,757,0,0,0
760,762,0,0,0
761,759,0,0,0
762,764,0,0,0
763,761,0,0,0
765,763,0,0,0
766,8,6,360,2
766,9,6,360,2
766,10,6,360,2
767,770,0,0,0
768,8,6,360,2
768,9,6,360,2
768,10,6,360,2
769,766,0,0,0
770,773,0,0,0
771,779,0,0,0
772,769,0,0,0
773,775,0,0,0
774,772,0,0,0
775,778,0,0,0
776,768,0,0,0
777,774,0,0,0
778,781,0,0,0
780,777,0,0,0
782,8,6,360,2
782,9,6,360,2
782,10,6,360,2
783,776,0,0,0
784,780,0,0,0
785,143,0,0,2
785,144,0,0,2
786,788,0,0,0
