5,52,51,4,3800,313,313,422,422,27315,27441,26970,27098
4,52,53,4,1900,314,314,423,423,27442,27571,27099,27230
5,53,52,4,1900,315,315,424,424,27572,27698,27231,27359
4,53,54,5,2900,316,316,425,425,27699,27828,27360,27491
5,54,53,5,2900,317,317,426,426,27829,27955,27492,27620
4,54,55,6,4800,318,318,427,427,27956,28082,27621,27749
5,55,54,6,4800,319,319,428,428,28083,28209,27750,27878
4,55,56,3,1700,320,320,429,429,28210,28336,27879,28007
41,56,45,8,32000,321,325,430,430,28337,28393,28008,28064
5,56,55,3,1700,326,326,431,431,28394,28520,28065,28193
7,57,4,2,1200,327,331,432,432,28521,28673,28194,28334
6,57,58,3,1800,332,332,433,433,28674,28824,28335,28475
7,58,57,3,1800,333,333,434,434,28825,28977,28476,28616
6,58,59,2,1000,334,334,435,435,28978,29128,28617,28757
7,59,58,2,1000,335,335,436,436,29129,29281,28758,28898
6,59,60,3,1500,336,340,437,437,29282,29432,28899,29039
8,60,6,2,1100,341,343,438,442,29433,29560,29040,29173
19,60,7,3,1500,344,350,443,447,29561,29727,29174,29326
7,60,59,3,1500,351,351,448,452,29728,29880,29327,29467
6,60,61,3,1400,352,356,453,456,29881,30031,29468,29608
9,60,61,3,1400,357,361,457,460,30032,30159,29609,29742
18,60,191,3,1700,362,362,461,465,30160,30330,29743,29903
7,61,60,3,1400,363,366,466,470,30331,30483,29904,30044
8,61,60,3,1400,367,370,471,475,30484,30611,30045,30178
6,61,62,3,1500,371,371,476,480,30612,30762,30179,30319
9,61,62,3,1500,372,372,481,485,30763,30890,30320,30453
21,61,219,2,1000,373,377,486,490,30891,30982,30454,30545
23,61,219,2,1000,378,382,491,495,30983,31072,30546,30635
20,61,220,2,1000,383,383,496,500,31073,31164,30636,30727
22,61,220,2,1000,384,384,501,505,31165,31256,30728,30819
6,62,35,2,1000,385,387,506,506,31257,31407,30820,30960
9,62,35,2,1000,388,390,507,507,31408,31535,30961,31094
7,62,61,3,1500,391,395,508,508,31536,31688,31095,31235
8,62,61,3,1500,396,400,509,509,31689,31816,31236,31369
7,63,35,3,1600,401,403,510,512,31817,31969,31370,31510
8,63,35,3,1600,404,406,513,515,31970,32097,31511,31644
6,63,64,2,1000,407,411,516,518,32098,32248,31645,31785
9,63,64,2,1000,412,416,519,521,32249,32376,31786,31919
30,63,238,2,1100,417,421,522,526,32377,32474,31920,32017
31,63,276,3,1600,422,422,527,531,32475,32572,32018,32115
7,64,63,2,1000,423,425,532,536,32573,32725,32116,32256
8,64,63,2,1000,426,428,537,541,32726,32853,32257,32390
6,64,65,3,1300,429,431,542,546,32854,33004,32391,32531
9,64,65,3,1300,432,434,547,551,33005,33132,32532,32665
25,64,238,2,1000,435,437,552,556,33133,33230,32666,32736
27,64,238,2,1000,438,440,557,561,33231,33327,32737,32806
24,64,239,2,800,441,441,562,566,33328,33430,32807,32881
26,64,239,2,800,442,442,567,571,33431,33532,32882,32955
7,65,64,3,1300,443,447,572,574,33533,33685,32956,33096
8,65,64,3,1300,448,452,575,577,33686,33813,33097,33230
6,65,66,2,1500,453,453,578,580,33814,33964,33231,33371
9,65,66,2,1500,454,454,581,583,33965,34092,33372,33505
15,65,144,2,1000,455,456,584,588,34093,34291,33506,33706
14,65,145,3,1300,457,457,589,593,34292,34492,33707,33907
6,66,15,3,1800,458,460,594,594,34493,34643,33908,34048
9,66,15,3,1800,461,463,595,595,34644,34771,34049,34182
7,66,65,2,1500,464,466,596,596,34772,34924,34183,34323
8,66,65,2,1500,467,469,597,597,34925,35052,34324,34457
7,67,15,4,1900,470,472,598,599,35053,35205,34458,34598
8,67,15,4,1900,473,475,600,601,35206,35333,34599,34732
6,67,68,3,1100,476,476,602,604,35334,35484,34733,34873
9,67,96,3,1500,477,481,605,607,35485,35612,34874,35007
7,68,67,3,1100,482,484,608,608,35613,35765,35008,35148
6,68,69,2,1100,485,487,609,609,35766,35916,35149,35289
7,69,68,2,1100,488,488,610,612,35917,36069,35290,35430
6,69,70,3,1400,489,489,613,615,36070,36220,35431,35571
17,69,174,2,1200,490,490,616,618,36221,36459,35572,35766
16,69,175,3,1500,491,491,619,621,36460,36698,35767,35961
7,70,69,3,1400,492,494,622,622,36699,36851,35962,36102
6,70,71,3,900,495,495,623,623,36852,37002,36103,36243
7,71,70,3,900,496,496,624,624,37003,37155,36244,36384
6,71,72,3,1700,497,497,625,625,37156,37306,36385,36525
7,72,71,3,1700,498,498,626,626,37307,37459,36526,36666
6,72,73,3,1700,499,499,627,627,37460,37610,36667,36807
7,73,72,3,1700,500,500,628,628,37611,37763,36808,36948
6,73,74,2,1400,501,501,629,629,37764,37914,36949,37089
7,74,73,2,1400,502,502,630,630,37915,38067,37090,37230
6,74,75,4,1700,503,503,631,631,38068,38133,37231,37301
7,75,74,4,1700,504,504,632,632,38134,38200,37302,37372
6,75,76,2,2100,505,505,633,633,38201,38266,37373,37443
7,76,75,2,2100,506,506,634,634,38267,38333,37444,37514
6,76,77,3,1000,507,507,635,635,38334,38399,37515,37585
7,77,76,3,1000,508,508,636,636,38400,38466,37586,37656
6,77,78,2,1300,509,509,637,637,38467,38532,37657,37727
7,78,77,2,1300,510,510,638,638,38533,38599,37728,37798
6,78,79,3,1800,511,511,639,639,38600,38665,37799,37869
7,79,78,3,1800,512,512,640,640,38666,38732,37870,37940
6,79,80,2,900,513,513,641,641,38733,38798,37941,38011
7,80,79,2,900,514,514,642,642,38799,38865,38012,38082
6,80,81,3,1700,515,515,643,643,38866,38931,38083,38153
7,81,80,3,1700,516,516,644,644,38932,38998,38154,38224
6,81,82,3,2200,-1,-1,645,645,38999,39064,38225,38295
7,82,81,3,2200,517,517,-1,-1,39065,39131,38296,38366
9,83,6,2,700,518,520,646,646,39132,39259,38367,38500
8,83,84,2,1200,521,523,647,647,39260,39387,38501,38634
9,84,83,2,1200,524,524,648,650,39388,39515,38635,38768
8,84,85,3,900,525,525,651,653,39516,39643,38769,38902
15,84,141,2,1100,526,526,654,656,39644,39842,38903,39103
14,84,142,2,1100,527,529,657,659,39843,40043,39104,39304
9,85,84,3,900,530,532,660,660,40044,40171,39305,39438
8,85,86,2,1100,533,533,661,661,40172,40299,39439,39572
9,86,85,2,1100,534,534,662,662,40300,40427,39573,39706
8,86,87,3,1600,535,537,663,663,40428,40555,39707,39840
9,87,86,3,1600,538,538,664,666,40556,40683,39841,39974
8,87,88,2,1200,539,539,667,669,40684,40811,39975,40108
17,87,168,3,1900,540,540,670,672,40812,41050,40109,40303
16,87,169,2,1300,541,543,673,675,41051,41289,40304,40498
9,88,87,2,1200,544,546,676,676,41290,41417,40499,40632
8,88,89,3,2300,547,547,677,677,41418,41545,40633,40766
9,89,88,3,2300,548,548,678,678,41546,41673,40767,40900
8,89,90,3,1100,549,551,679,679,41674,41801,40901,41034
9,90,89,3,1100,552,552,680,682,41802,41929,41035,41168
8,90,91,2,1200,553,553,683,685,41930,42057,41169,41302
13,90,123,2,900,554,554,686,688,42058,42271,41303,41507
12,90,124,3,1000,555,555,689,691,42272,42485,41508,41712
8,91,42,2,1000,556,562,692,692,42486,42613,41713,41846
9,91,90,2,1200,563,565,693,693,42614,42741,41847,41980
9,92,42,3,1400,566,572,694,694,42742,42869,41981,42114
8,92,93,3,1400,573,573,695,695,42870,42997,42115,42248
9,93,92,3,1400,574,574,696,696,42998,43125,42249,42382
8,93,94,2,800,575,577,697,697,43126,43253,42383,42516
9,94,93,2,800,578,578,698,700,43254,43381,42517,42650
8,94,95,3,1300,579,579,701,703,43382,43509,42651,42784
29,94,260,2,1100,580,580,704,706,43510,43606,42785,42887
28,94,261,2,1500,581,581,707,709,43607,43729,42888,42992
9,95,94,3,1300,582,584,710,710,43730,43857,42993,43126
8,95,96,2,1100,585,589,711,711,43858,43985,43127,43260
8,96,67,3,1500,590,592,712,716,43986,44113,43261,43394
9,96,95,2,1100,593,593,717,721,44114,44241,43395,43528
21,96,213,2,1000,594,594,722,724,44242,44333,43529,43620
23,96,213,2,1000,595,595,725,727,44334,44423,43621,43710
20,96,214,3,1500,596,596,728,730,44424,44515,43711,43802
22,96,214,3,1500,597,597,731,733,44516,44607,43803,43894
11,97,0,2,1600,598,598,734,734,44608,44758,43895,44045
10,97,98,2,1500,599,599,735,735,44759,44913,44046,44200
11,98,97,2,1500,600,600,736,736,44914,45064,44201,44351
10,98,99,4,2400,601,601,737,737,45065,45219,44352,44506
11,99,98,4,2400,602,602,738,738,45220,45370,44507,44657
10,99,100,3,2600,603,603,739,739,45371,45525,44658,44812
11,100,99,3,2600,604,604,740,740,45526,45676,44813,44963
10,100,101,3,2100,605,605,741,741,45677,45831,44964,45118
11,101,100,3,2100,606,606,742,742,45832,45982,45119,45269
10,101,102,2,1100,607,607,743,743,45983,46137,45270,45424
11,102,101,2,1100,608,608,744,744,46138,46288,45425,45575
10,102,103,3,1400,609,609,745,745,46289,46443,45576,45730
11,103,102,3,1400,610,610,746,746,46444,46594,45731,45881
10,103,104,2,1700,611,611,747,747,46595,46749,45882,46036
11,104,103,2,1700,612,612,748,748,46750,46900,46037,46187
10,104,105,3,1300,613,613,749,749,46901,47055,46188,46342
11,105,104,3,1300,614,614,750,750,47056,47206,46343,46493
10,105,106,2,1400,-1,-1,751,751,47207,47361,46494,46648
11,106,105,2,1400,615,615,-1,-1,47362,47512,46649,46799
